id,firstName,lastName,team,season,positionCode,heightInInches,weightInPounds
8477979,Nicolas,Aube-Kubel,WSH,20232024,R,72,207
8473563,Nicklas,Backstrom,WSH,20232024,C,73,202
8475343,Nic,Dowd,WSH,20232024,C,73,193
8482148,Hendrix,Lapierre,WSH,20232024,C,72,180
8479359,Beck,Malenstyn,WSH,20232024,L,75,200
8481580,Connor,McMichael,WSH,20232024,C,72,180
8477947,Sonny,Milano,WSH,20232024,L,72,194
8483491,Ivan,Miroshnichenko,WSH,20232024,L,73,185
8471698,T.J.,Oshie,WSH,20232024,R,72,187
8471214,Alex,Ovechkin,WSH,20232024,L,75,238
8474157,Max,Pacioretty,WSH,20232024,L,74,217
8481656,Aliaksei,Protas,WSH,20232024,C,78,225
8475958,Michael,Sgarbossa,WSH,20232024,C,72,179
8478440,Dylan,Strome,WSH,20232024,C,75,200
8476880,Tom,Wilson,WSH,20232024,R,76,220
8480823,Alexander,Alexeyev,WSH,20232024,D,76,213
8478451,Ethan,Bear,WSH,20232024,D,71,197
8474590,John,Carlson,WSH,20232024,D,75,215
8480796,Martin,Fehervary,WSH,20232024,D,74,199
8475324,Nick,Jensen,WSH,20232024,D,73,205
8480873,Rasmus,Sandin,WSH,20232024,D,71,182
8477845,Trevor,van Riemsdyk,WSH,20232024,D,75,191
8475311,Darcy,Kuemper,WSH,20232024,G,77,215
8479292,Charlie,Lindgren,WSH,20232024,G,74,179
8480208,Drake,Batherson,OTT,20232024,R,75,203
8478078,Rourke,Chartier,OTT,20232024,C,72,201
8473512,Claude,Giroux,OTT,20232024,R,71,188
8482092,Ridly,Greig,OTT,20232024,C,72,184
8478146,Matthew,Highmore,OTT,20232024,C,71,188
8478472,Mathieu,Joseph,OTT,20232024,R,73,186
8480355,Mark,Kastelic,OTT,20232024,C,76,226
8479383,Boris,Katchouk,OTT,20232024,L,74,206
8480448,Parker,Kelly,OTT,20232024,L,73,185
8477330,Dominik,Kubalik,OTT,20232024,L,74,192
8479772,Zack,MacEwen,OTT,20232024,R,76,240
8480064,Josh,Norris,OTT,20232024,C,74,195
8482859,Zack,Ostapchuk,OTT,20232024,C,75,205
8481596,Shane,Pinto,OTT,20232024,C,75,201
8482116,Tim,Stützle,OTT,20232024,C,72,197
8480801,Brady,Tkachuk,OTT,20232024,L,76,225
8480879,Jacob,Bernard-Docker,OTT,20232024,D,72,190
8480073,Erik,Brannstrom,OTT,20232024,D,70,185
8478469,Thomas,Chabot,OTT,20232024,D,74,203
8479345,Jakob,Chychrun,OTT,20232024,D,74,205
8474612,Travis,Hamonic,OTT,20232024,D,73,200
8482105,Jake,Sanderson,OTT,20232024,D,74,203
8482245,Artem,Zub,OTT,20232024,D,75,204
8476341,Anton,Forsberg,OTT,20232024,G,75,195
8476914,Joonas,Korpisalo,OTT,20232024,G,75,189
8478891,Mason,Appleton,WPG,20232024,C,74,194
8480289,Morgan,Barron,WPG,20232024,C,76,220
8478398,Kyle,Connor,WPG,20232024,L,73,183
8477940,Nikolaj,Ehlers,WPG,20232024,L,72,172
8481019,David,Gustafsson,WPG,20232024,C,74,196
8480113,Alex,Iafallo,WPG,20232024,L,72,201
8480845,Rasmus,Kupari,WPG,20232024,C,74,201
8476392,Adam,Lowry,WPG,20232024,C,77,210
8477497,Sean,Monahan,WPG,20232024,C,74,202
8476480,Vladislav,Namestnikov,WPG,20232024,C,72,181
8475799,Nino,Niederreiter,WPG,20232024,R,74,218
8482149,Cole,Perfetti,WPG,20232024,C,71,185
8476460,Mark,Scheifele,WPG,20232024,C,75,207
8475726,Tyler,Toffoli,WPG,20232024,C,72,203
8480014,Gabriel,Vilardi,WPG,20232024,C,75,216
8476331,Dylan,DeMelo,WPG,20232024,D,73,194
8475455,Brenden,Dillon,WPG,20232024,D,76,225
8476525,Colin,Miller,WPG,20232024,D,73,200
8477504,Josh,Morrissey,WPG,20232024,D,72,195
8480145,Neal,Pionk,WPG,20232024,D,72,190
8480049,Dylan,Samberg,WPG,20232024,D,76,216
8477220,Nate,Schmidt,WPG,20232024,D,72,192
8479378,Logan,Stanley,WPG,20232024,D,79,231
8476316,Laurent,Brossoit,WPG,20232024,G,75,203
8476945,Connor,Hellebuyck,WPG,20232024,G,76,207
8481013,Jonatan,Berggren,DET,20232024,R,71,197
8477456,J.T.,Compher,DET,20232024,L,72,190
8477429,Andrew,Copp,DET,20232024,C,73,203
8478512,Austin,Czarnik,DET,20232024,C,69,170
8479337,Alex,DeBrincat,DET,20232024,R,68,180
8477952,Robby,Fabbri,DET,20232024,C,73,185
8478432,Christian,Fischer,DET,20232024,R,74,212
8474141,Patrick,Kane,DET,20232024,R,70,177
8477946,Dylan,Larkin,DET,20232024,C,73,199
8474102,David,Perron,DET,20232024,L,72,195
8479992,Michael,Rasmussen,DET,20232024,C,78,220
8482078,Lucas,Raymond,DET,20232024,L,71,188
8478466,Daniel,Sprong,DET,20232024,R,72,195
8480813,Joe,Veleno,DET,20232024,C,73,201
8475279,Ben,Chiarot,DET,20232024,D,75,224
8476906,Shayne,Gostisbehere,DET,20232024,D,71,183
8475718,Justin,Holl,DET,20232024,D,76,194
8476874,Olli,Maatta,DET,20232024,D,74,207
8473507,Jeff,Petry,DET,20232024,D,75,208
8481542,Moritz,Seider,DET,20232024,D,75,205
8478013,Jake,Walman,DET,20232024,D,73,218
8478024,Ville,Husso,DET,20232024,G,75,205
8479312,Alex,Lyon,DET,20232024,G,73,196
8473503,James,Reimer,DET,20232024,G,74,200
8476981,Josh,Anderson,MTL,20232024,R,75,224
8476469,Joel,Armia,MTL,20232024,R,75,216
8481540,Cole,Caufield,MTL,20232024,R,68,175
8481523,Kirby,Dach,MTL,20232024,C,76,217
8477989,Christian,Dvorak,MTL,20232024,C,73,192
8478133,Jake,Evans,MTL,20232024,C,73,187
8475848,Brendan,Gallagher,MTL,20232024,R,69,183
8481093,Rafael,Harvey-Pinard,MTL,20232024,L,69,184
8481618,Alex,Newhook,MTL,20232024,C,71,199
8476871,Tanner,Pearson,MTL,20232024,L,73,207
8479543,Michael,Pezzetta,MTL,20232024,L,73,217
8482749,Joshua,Roy,MTL,20232024,R,72,192
8483515,Juraj,Slafkovsky,MTL,20232024,L,75,230
8480018,Nick,Suzuki,MTL,20232024,C,71,212
8478400,Colin,White,MTL,20232024,C,73,194
8481058,Jesse,Ylönen,MTL,20232024,R,73,200
8482087,Kaiden,Guhle,MTL,20232024,D,75,201
8480887,Jordan,Harris,MTL,20232024,D,71,189
8480192,Johnathan,Kovacevic,MTL,20232024,D,77,223
8476875,Mike,Matheson,MTL,20232024,D,74,196
8475233,David,Savard,MTL,20232024,D,73,238
8481593,Jayden,Struble,MTL,20232024,D,72,202
8482964,Arber,Xhekaj,MTL,20232024,D,76,240
8478470,Sam,Montembeault,MTL,20232024,G,75,222
8480051,Cayden,Primeau,MTL,20232024,G,75,207
8478445,Mathew,Barzal,NYI,20232024,C,73,190
8475231,Casey,Cizikas,NYI,20232024,C,71,194
8473504,Cal,Clutterbuck,NYI,20232024,R,71,215
8478115,Pierre,Engvall,NYI,20232024,L,77,215
8477392,Hudson,Fasching,NYI,20232024,R,75,209
8481601,Simon,Holmstrom,NYI,20232024,R,74,215
8477500,Bo,Horvat,NYI,20232024,C,73,213
8475314,Anders,Lee,NYI,20232024,L,75,227
8481237,Kyle,MacLean,NYI,20232024,C,73,190
8474709,Matt,Martin,NYI,20232024,L,75,215
8475754,Brock,Nelson,NYI,20232024,C,76,210
8476419,Jean-Gabriel,Pageau,NYI,20232024,C,71,185
8475151,Kyle,Palmieri,NYI,20232024,C,71,196
8480789,Oliver,Wahlstrom,NYI,20232024,R,74,200
8480222,Sebastian,Aho,NYI,20232024,D,70,180
8481541,Samuel,Bolduc,NYI,20232024,D,76,220
8474145,Robert,Bortuzzo,NYI,20232024,D,76,216
8480865,Noah,Dobson,NYI,20232024,D,76,200
8476429,Scott,Mayfield,NYI,20232024,D,77,220
8476917,Adam,Pelech,NYI,20232024,D,75,210
8477506,Ryan,Pulock,NYI,20232024,D,74,216
8476422,Mike,Reilly,NYI,20232024,D,73,196
8481014,Alexander,Romanov,NYI,20232024,D,73,215
8478009,Ilya,Sorokin,NYI,20232024,G,75,195
8473575,Semyon,Varlamov,NYI,20232024,G,74,205
8481543,Nikita,Alexandrov,STL,20232024,C,73,177
8478104,Sammy,Blais,STL,20232024,L,74,206
8482737,Zack,Bolduc,STL,20232024,C,72,187
8477402,Pavel,Buchnevich,STL,20232024,L,73,196
8482784,Zach,Dean,STL,20232024,C,72,176
8475763,Kevin,Hayes,STL,20232024,R,77,216
8477953,Kasperi,Kapanen,STL,20232024,R,73,194
8479385,Jordan,Kyrou,STL,20232024,C,73,196
8482089,Jake,Neighbours,STL,20232024,L,72,201
8476438,Brandon,Saad,STL,20232024,L,73,215
8475170,Brayden,Schenn,STL,20232024,C,73,199
8476897,Oskar,Sundqvist,STL,20232024,C,75,220
8480023,Robert,Thomas,STL,20232024,C,72,218
8480281,Alexey,Toropchenko,STL,20232024,R,78,222
8477573,Nathan,Walker,STL,20232024,L,69,187
8475753,Justin,Faulk,STL,20232024,D,72,214
8482516,Matthew,Kessel,STL,20232024,D,74,205
8476792,Torey,Krug,STL,20232024,D,69,194
8475181,Nick,Leddy,STL,20232024,D,72,205
8476892,Colton,Parayko,STL,20232024,D,78,228
8481059,Scott,Perunovich,STL,20232024,D,70,175
8474618,Marco,Scandella,STL,20232024,D,75,212
8481006,Tyler,Tucker,STL,20232024,D,73,204
8476412,Jordan,Binnington,STL,20232024,G,74,172
8480981,Joel,Hofer,STL,20232024,G,77,179
8477015,Connor,Brown,EDM,20232024,R,72,184
8475842,Sam,Carrick,EDM,20232024,C,72,200
8477934,Leon,Draisaitl,EDM,20232024,C,74,209
8477998,Warren,Foegele,EDM,20232024,L,74,204
8474641,Adam,Henrique,EDM,20232024,C,72,195
8475786,Zach,Hyman,EDM,20232024,L,73,206
8477406,Mattias,Janmark,EDM,20232024,C,74,205
8475169,Evander,Kane,EDM,20232024,L,74,218
8478402,Connor,McDavid,EDM,20232024,C,73,194
8480802,Ryan,McLeod,EDM,20232024,C,75,188
8476454,Ryan,Nugent-Hopkins,EDM,20232024,C,73,192
8470621,Corey,Perry,EDM,20232024,R,75,208
8478585,Derek,Ryan,EDM,20232024,C,70,185
8480803,Evan,Bouchard,EDM,20232024,D,75,192
8476879,Cody,Ceci,EDM,20232024,D,75,210
8479576,Vincent,Desharnais,EDM,20232024,D,79,226
8475218,Mattias,Ekholm,EDM,20232024,D,77,225
8476967,Brett,Kulak,EDM,20232024,D,74,192
8477498,Darnell,Nurse,EDM,20232024,D,76,215
8479442,Troy,Stecher,EDM,20232024,D,70,184
8475717,Calvin,Pickard,EDM,20232024,G,73,206
8479973,Stuart,Skinner,EDM,20232024,G,76,230
8484153,Leo,Carlsson,ANA,20232024,C,75,194
8480870,Bo,Groulx,ANA,20232024,C,74,198
8477527,Ross,Johnston,ANA,20232024,L,77,234
8479368,Max,Jones,ANA,20232024,L,75,216
8473986,Alex,Killorn,ANA,20232024,L,73,194
8481517,Brett,Leason,ANA,20232024,R,77,218
8480806,Isac,Lundestrom,ANA,20232024,C,72,193
8476934,Brock,McGinn,ANA,20232024,L,72,187
8482745,Mason,McTavish,ANA,20232024,C,72,213
8483570,Ben,Meyers,ANA,20232024,C,71,194
8475164,Jakob,Silfverberg,ANA,20232024,R,73,207
8476458,Ryan,Strome,ANA,20232024,C,73,191
8478873,Troy,Terry,ANA,20232024,R,72,185
8478366,Frank,Vatrano,ANA,20232024,R,71,197
8481533,Trevor,Zegras,ANA,20232024,C,72,185
8475764,Cam,Fowler,ANA,20232024,D,74,215
8475462,Radko,Gudas,ANA,20232024,D,72,208
8481605,Jackson,LaCombe,ANA,20232024,D,74,205
8478021,William,Lagesson,ANA,20232024,D,74,211
8480184,Gustav,Lindstrom,ANA,20232024,D,74,194
8483490,Pavel,Mintyukov,ANA,20232024,D,73,195
8480001,Urho,Vaakanainen,ANA,20232024,D,74,200
8482803,Olen,Zellweger,ANA,20232024,D,69,182
8480843,Lukas,Dostal,ANA,20232024,G,74,188
8476434,John,Gibson,ANA,20232024,G,74,210
8477380,Jonny,Brodzinski,NYR,20232024,C,72,204
8480078,Filip,Chytil,NYR,20232024,C,74,208
8482157,Will,Cuylle,NYR,20232024,L,75,210
8476624,Barclay,Goodrow,NYR,20232024,C,74,209
8481554,Kaapo,Kakko,NYR,20232024,R,74,205
8475184,Chris,Kreider,NYR,20232024,L,75,233
8482109,Alexis,Lafrenière,NYR,20232024,L,73,194
8478550,Artemi,Panarin,NYR,20232024,L,72,175
8482460,Matt,Rempe,NYR,20232024,C,79,241
8478458,Jack,Roslovic,NYR,20232024,C,73,198
8476389,Vincent,Trocheck,NYR,20232024,C,71,187
8476918,Jimmy,Vesey,NYR,20232024,L,74,200
8477505,Alex,Wennberg,NYR,20232024,C,74,190
8471218,Blake,Wheeler,NYR,20232024,R,77,222
8476459,Mika,Zibanejad,NYR,20232024,C,74,201
8479323,Adam,Fox,NYR,20232024,D,71,185
8476979,Erik,Gustafsson,NYR,20232024,D,73,189
8481708,Zac,Jones,NYR,20232024,D,70,176
8479324,Ryan,Lindgren,NYR,20232024,D,72,193
8480817,K'Andre,Miller,NYR,20232024,D,77,210
8477244,Chad,Ruhwedel,NYR,20232024,D,71,191
8483407,Brandon,Scanlin,NYR,20232024,D,76,218
8482073,Braden,Schneider,NYR,20232024,D,75,211
8476885,Jacob,Trouba,NYR,20232024,D,75,209
8471734,Jonathan,Quick,NYR,20232024,G,73,215
8478048,Igor,Shesterkin,NYR,20232024,G,73,197
8474715,Cam,Atkinson,PHI,20232024,R,68,175
8481553,Bobby,Brink,PHI,20232024,R,68,169
8480220,Noah,Cates,PHI,20232024,L,74,194
8476461,Sean,Couturier,PHI,20232024,C,76,210
8475235,Nicolas,Deslauriers,PHI,20232024,L,73,218
8480797,Joel,Farabee,PHI,20232024,L,72,186
8482159,Tyson,Foerster,PHI,20232024,R,74,215
8480028,Morgan,Frost,PHI,20232024,C,72,193
8478495,Denis,Gurianov,PHI,20232024,R,75,205
8477903,Garnet,Hathaway,PHI,20232024,R,74,212
8475793,Ryan,Johansen,PHI,20232024,C,75,218
8478439,Travis,Konecny,PHI,20232024,R,70,192
8476872,Scott,Laughton,PHI,20232024,C,73,191
8480245,Olle,Lycksell,PHI,20232024,R,70,163
8480068,Ryan,Poehling,PHI,20232024,C,74,204
8480015,Owen,Tippett,PHI,20232024,R,73,210
8481521,Ronnie,Attard,PHI,20232024,D,75,208
8482142,Jamie,Drysdale,PHI,20232024,D,71,185
8475176,Ryan,Ellis,PHI,20232024,D,70,180
8480874,Adam,Ginning,PHI,20232024,D,75,196
8473446,Erik,Johnson,PHI,20232024,D,76,225
8477499,Rasmus,Ristolainen,PHI,20232024,D,76,208
8477948,Travis,Sanheim,PHI,20232024,D,76,222
8476372,Nick,Seeler,PHI,20232024,D,75,197
8471686,Marc,Staal,PHI,20232024,D,76,208
8481546,Cam,York,PHI,20232024,D,72,194
8481178,Egor,Zamula,PHI,20232024,D,75,200
8481035,Samuel,Ersson,PHI,20232024,G,75,194
8478433,Felix,Sandstrom,PHI,20232024,G,74,211
8477930,Pierre-Edouard,Bellemare,SEA,20232024,L,71,198
8482665,Matty,Beniers,SEA,20232024,C,74,178
8477416,Oliver,Bjorkstrand,SEA,20232024,R,72,175
8477444,Andre,Burakovsky,SEA,20232024,L,75,209
8474586,Jordan,Eberle,SEA,20232024,R,71,190
8476826,Yanni,Gourde,SEA,20232024,C,69,174
8481789,Tye,Kartye,SEA,20232024,L,71,202
8477955,Jared,McCann,SEA,20232024,L,73,191
8475768,Jaden,Schwartz,SEA,20232024,C,70,185
8479293,Brandon,Tanev,SEA,20232024,L,72,189
8475193,Tomas,Tatar,SEA,20232024,L,70,173
8480009,Eeli,Tolvanen,SEA,20232024,R,70,191
8479977,Kailer,Yamamoto,SEA,20232024,R,68,153
8478840,Will,Borgen,SEA,20232024,D,75,204
8475208,Brian,Dumoulin,SEA,20232024,D,76,207
8478407,Vince,Dunn,SEA,20232024,D,72,200
8482858,Ryker,Evans,SEA,20232024,D,71,189
8476457,Adam,Larsson,SEA,20232024,D,75,209
8476467,Jamie,Oleksiak,SEA,20232024,D,79,257
8474602,Justin,Schultz,SEA,20232024,D,74,190
8478916,Joey,Daccord,SEA,20232024,G,74,201
8475831,Philipp,Grubauer,SEA,20232024,G,73,188
8477493,Aleksander,Barkov,FLA,20232024,C,75,215
8477935,Sam,Bennett,FLA,20232024,C,73,195
8476393,Nick,Cousins,FLA,20232024,C,71,186
8479981,Jonah,Gadjovich,FLA,20232024,L,74,209
8479066,Ryan,Lomberg,FLA,20232024,L,69,184
8478904,Steven,Lorentz,FLA,20232024,C,76,216
8482113,Anton,Lundell,FLA,20232024,C,73,190
8480185,Eetu,Luostarinen,FLA,20232024,C,75,190
8473449,Kyle,Okposo,FLA,20232024,R,72,216
8477933,Sam,Reinhart,FLA,20232024,C,74,193
8478542,Evan,Rodrigues,FLA,20232024,C,71,175
8478831,Kevin,Stenlund,FLA,20232024,C,77,215
8475765,Vladimir,Tarasenko,FLA,20232024,R,73,219
8479314,Matthew,Tkachuk,FLA,20232024,L,74,206
8477409,Carter,Verhaeghe,FLA,20232024,C,74,180
8481600,Tobias,Bjornfot,FLA,20232024,D,73,200
8477932,Aaron,Ekblad,FLA,20232024,D,76,215
8475171,Oliver,Ekman-Larsson,FLA,20232024,D,74,191
8478055,Gustav,Forsling,FLA,20232024,D,72,195
8475179,Dmitry,Kulikov,FLA,20232024,D,73,201
8479372,Josh,Mahura,FLA,20232024,D,72,193
8478859,Niko,Mikkola,FLA,20232024,D,77,206
8477986,Brandon,Montour,FLA,20232024,D,72,199
8475683,Sergei,Bobrovsky,FLA,20232024,G,74,188
8476932,Anthony,Stolarz,FLA,20232024,G,78,243
8471699,Andrew,Cogliano,COL,20232024,C,70,179
8479525,Ross,Colton,COL,20232024,C,72,194
8477494,Jonathan,Drouin,COL,20232024,L,71,198
8479520,Brandon,Duhaime,COL,20232024,R,74,200
8481641,Joel,Kiviranta,COL,20232024,L,71,185
8477476,Artturi,Lehkonen,COL,20232024,L,71,179
8477492,Nathan,MacKinnon,COL,20232024,C,72,200
8479999,Casey,Mittelstadt,COL,20232024,C,73,195
8477501,Valeri,Nichushkin,COL,20232024,R,76,210
8481186,Logan,O'Connor,COL,20232024,R,72,175
8470610,Zach,Parise,COL,20232024,L,71,195
8478420,Mikko,Rantanen,COL,20232024,R,76,215
8478508,Yakov,Trenin,COL,20232024,C,74,201
8477425,Miles,Wood,COL,20232024,L,74,195
8479398,Samuel,Girard,COL,20232024,D,70,170
8471677,Jack,Johnson,COL,20232024,D,73,227
8478452,Caleb,Jones,COL,20232024,D,73,194
8480069,Cale,Makar,COL,20232024,D,72,187
8476312,Josh,Manson,COL,20232024,D,75,218
8478038,Devon,Toews,COL,20232024,D,73,191
8480336,Sean,Walker,COL,20232024,D,71,191
8481020,Justus,Annunen,COL,20232024,G,76,210
8480382,Alexandar,Georgiev,COL,20232024,G,73,178
8475760,Nick,Bjugstad,ARI,20232024,C,78,209
8476329,Travis,Boyd,ARI,20232024,C,72,190
8479619,Michael,Carcone,ARI,20232024,L,69,170
8483431,Logan,Cooley,ARI,20232024,C,70,174
8478474,Lawson,Crouse,ARI,20232024,L,76,215
8482699,Dylan,Guenther,ARI,20232024,R,74,175
8480849,Barrett,Hayton,ARI,20232024,C,73,207
8479343,Clayton,Keller,ARI,20232024,R,70,178
8477021,Alex,Kerfoot,ARI,20232024,C,71,186
8481077,John,Leonard,ARI,20232024,L,71,196
8481711,Matias,Maccelli,ARI,20232024,L,71,176
8480855,Jack,McBain,ARI,20232024,C,75,201
8477070,Liam,O'Brien,ARI,20232024,C,73,213
8477951,Nick,Schmaltz,ARI,20232024,C,72,181
8480979,Nathan,Smith,ARI,20232024,C,72,177
8477384,Josh,Brown,ARI,20232024,D,77,220
8478408,Travis,Dermott,ARI,20232024,D,72,202
8480434,Sean,Durzi,ARI,20232024,D,72,195
8480891,Michael,Kesselring,ARI,20232024,D,76,190
8482655,J.J.,Moser,ARI,20232024,D,73,173
8479976,Juuso,Valimaki,ARI,20232024,D,74,205
8478971,Connor,Ingram,ARI,20232024,G,74,196
8478872,Karel,Vejmelka,ARI,20232024,G,76,224
8479315,Joey,Anderson,CHI,20232024,R,72,207
8476960,Andreas,Athanasiou,CHI,20232024,C,74,190
8484144,Connor,Bedard,CHI,20232024,C,70,185
8476278,Colin,Blackwell,CHI,20232024,C,69,190
8477450,Jason,Dickinson,CHI,20232024,C,74,200
8477987,Ryan,Donato,CHI,20232024,C,72,190
8480025,MacKenzie,Entwistle,CHI,20232024,R,75,205
8473422,Nick,Foligno,CHI,20232024,L,72,210
8475791,Taylor,Hall,CHI,20232024,L,73,210
8481147,Reese,Johnson,CHI,20232024,C,73,193
8474870,Tyler,Johnson,CHI,20232024,C,68,185
8480798,Philipp,Kurashev,CHI,20232024,C,72,190
8479390,Taylor,Raddysh,CHI,20232024,R,75,198
8482117,Lukas,Reichel,CHI,20232024,L,72,170
8482172,Landon,Slaggert,CHI,20232024,L,72,180
8477495,Seth,Jones,CHI,20232024,D,76,213
8482176,Wyatt,Kaiser,CHI,20232024,D,72,173
8483466,Kevin,Korchinski,CHI,20232024,D,73,185
8477034,Jaycob,Megna,CHI,20232024,D,78,220
8476473,Connor,Murphy,CHI,20232024,D,76,212
8475797,Jarred,Tinordi,CHI,20232024,D,78,229
8481568,Alex,Vlasic,CHI,20232024,D,78,217
8479458,Nikita,Zaitsev,CHI,20232024,D,74,192
8475852,Petr,Mrazek,CHI,20232024,G,74,188
8482821,Arvid,Soderblom,CHI,20232024,G,75,180
